Condition	KO	KO	KO	WT	WT	WT
Cope	4600	3644	3939	7482	5986	4123
Gdf1	0	0	0	0	0	0
Cers1	0	0	0	0	0	0
Upf1	4216	4257	4204	4536	1873	2697
Gm51533	0	1	3	0	1	0
Comp	30	36	38	12	9	4
Crtc1	487	618	608	442	229	230
Klhl26	357	392	376	305	182	166
Tmem59l	0	2	1	3	1	2
1700020G03Rik	0	0	0	0	0	0
Crlf1	14	2	7	21	39	19
Rex1bd	1179	1304	1073	1610	1976	861
Uba52	15232	13995	13999	17499	16617	12670
4930522P08Rik	8	7	8	5	5	2
Kxd1	2206	1664	1982	2465	2064	1353
Fkbp8	8080	7258	7141	12365	10454	6872
Gm51534	15	4	9	16	11	15
Ell	1002	1041	1122	1134	652	604
Isyna1	2232	2851	2325	3001	1814	1387
Ssbp4	1931	2328	2262	2833	1878	1499
Lrrc25	2127	1781	2685	1448	1101	762
Gdf15	16	10	30	4	3	3
Gm34154	0	1	0	0	0	0
Pgpep1	471	536	510	506	341	207
Lsm4	5775	4112	4637	8329	10257	5603
Gm39191	0	0	0	0	0	0
Jund	2335	3929	3491	3009	2979	1737
Iqcn	3	0	4	4	0	1
Gm34255	0	0	0	0	0	0
Gm3336	7	9	17	3	2	3
Pde4c	2	5	4	5	9	8
Rab3a	97	97	106	122	90	84
Mpv17l2	1331	963	1086	2245	2106	1142
6330537M06Rik	36	24	24	22	12	17
Ifi30	8243	5638	9577	10387	7690	6232
Pik3r2	1666	1459	1562	1984	1094	1054
2010320M18Rik	292	195	207	347	497	225
Mast3	3048	3371	3406	2439	1462	1903
Mir7240	0	0	0	0	0	0
Il12rb1	389	818	474	688	336	423
Arrdc2	544	575	538	461	197	269
Kcnn1	10	9	9	17	2	2
Ccdc124	3158	2441	2422	3729	4009	2438
Slc5a5	1	2	4	3	1	3
Rpl18a	22203	22841	21139	26091	25676	17483
Mir7067	0	0	0	0	0	0
Snora68	8	11	11	33	26	24
Map1s	1237	1260	1293	1329	516	778
Mir1969	1	0	0	0	0	0
Gm10654	0	1	1	1	1	0
1700026F02Rik	0	0	0	0	0	0
Gm17576	0	0	2	1	0	0
Gm3643	0	0	0	0	0	0
Gm7827	0	0	0	0	0	0
Gm38415	0	0	0	0	0	0
Haus8	1189	1215	1281	1193	1014	802
Myo9b	5268	4110	5931	3531	1566	2467
Use1	5808	4284	4657	5470	6124	3640
Ocel1	442	406	440	525	420	324
Nr2f6	633	800	673	377	325	216
Ushbp1	12	8	16	1	1	0
Babam1	3071	2478	2616	4864	3686	2805
Gm39193	10	8	2	9	11	8
Ankle1	358	264	324	677	338	680
Abhd8	649	975	667	1070	846	503
Mrpl34	1450	1342	1178	2022	2249	1099
Dda1	1898	1696	1790	2830	2082	1635
Ano8	411	470	406	252	155	208
Gtpbp3	1125	786	862	1519	880	744
Plvap	198	251	226	176	102	50
Ccdc194	0	0	0	0	0	0
Bst2	3786	2849	3379	3630	3019	2199
Mvb12a	1609	1640	1619	2408	2417	1471
Tmem221	100	108	101	64	37	36
Nxnl1	0	1	0	0	0	0
Slc27a1	178	263	292	179	77	58
Pgls	2543	2957	2482	3872	3666	2052
Niban3	80	91	83	66	60	58
Colgalt1	4598	3876	5003	5189	2552	2219
Unc13a	13	25	28	13	9	13
Gm39195	1	0	2	2	0	1
Mir6769b	0	0	0	0	0	0
Jak3	1555	2029	2106	2088	842	1192
Insl3	10	22	23	29	7	30
B3gnt3	23	40	51	81	28	28
Fcho1	2762	2867	2690	4104	1979	2365
Gm35572	2	1	0	0	0	0
LOC118567536	0	0	0	0	0	0
Gm5373	0	0	0	0	1	0
Zfp709	539	306	392	561	231	209
Zfp882	230	165	178	166	95	69
Zfp617	887	530	589	866	501	491
Zfp961	1118	579	742	1440	894	837
Cyp4f18	3431	2437	3509	4569	9577	3980
Gm51535	14	10	13	16	10	15
Or2z8	0	0	0	0	0	0
Or2z9	0	0	0	0	0	0
Or1ab2	0	0	0	0	0	1
Gm39196	0	1	1	1	0	0
Tpm4	9734	5745	7718	7789	4292	5371
Rab8a	7072	5340	5899	8153	6137	4926
Hsh2d	366	351	380	611	360	313
Cib3	15	5	10	15	12	9
Fam32a	7223	4545	5697	6912	6519	4971
Ap1m1	4270	3362	3845	6382	3468	3471
Gm51536	26	4	31	13	4	14
Gm51537	0	0	0	0	0	0
Gm40505	0	0	0	0	0	0
Klf2	3951	5812	4565	3719	3235	2076
Eps15l1	2271	1751	2367	2687	1163	1384
Gm46043	8	6	8	6	5	5
Calr3	39	38	35	64	48	25
1700030K09Rik	291	217	239	314	122	130
Cherp	2861	2551	2796	3471	1363	2021
Mir7068	0	0	0	0	0	0
Slc35e1	3392	2573	3236	5030	2366	2694
LOC102639683	10	10	14	13	6	10
Med26	464	488	485	705	411	328
Gm35857	7	4	2	9	11	5
Smim7	3426	1992	2724	3807	3505	2577
Tmem38a	251	176	212	284	376	199
Gm51538	0	1	1	0	0	0
Nwd1	284	268	251	112	29	34
Sin3b	3944	3307	3560	4641	3905	2956
F2rl3	160	179	125	221	154	90
Gm39198	0	0	0	0	0	0
Large1	252	425	341	62	21	20
Mir28b	0	0	0	0	0	0
Isx	0	0	0	0	0	0
Gm53440	0	0	0	0	0	0
Hmgxb4	1243	852	1062	1609	810	842
Tom1	742	643	898	1187	524	635
Hmox1	11088	10216	19466	1859	1352	1299
Mcm5	13156	8639	10024	20386	11484	10084
Rasd2	8	4	11	3	4	6
Iqcm	0	0	0	3	0	0
Gm57524	0	0	0	0	0	0
Gm22544	0	0	0	0	0	0
Gm22509	0	0	0	0	0	0
Gm39199	0	0	0	0	0	0
Gm10649	1	1	0	0	0	0
Gm57499	0	0	0	0	0	0
Nr3c2	35	39	48	12	7	5
Gm24838	0	0	0	0	0	0
Arhgap10	474	545	489	486	384	317
Gm45407	9	13	10	1	9	3
0610038B21Rik	12	8	12	16	15	12
Prmt9	1168	830	962	1777	1131	847
Tmem184c	583	399	489	726	244	393
Gm39200	0	0	0	0	0	0
4933431K23Rik	0	0	0	0	0	0
1700092C02Rik	0	0	0	0	0	0
Ednra	20	16	10	22	68	23
Gm57485	2	0	1	2	7	3
Gm39201	0	0	0	0	0	0
Gm29845	0	0	0	0	0	0
Gm23981	0	0	0	0	0	0
Gm29895	0	0	0	0	0	0
Gm6360	0	0	0	0	0	0
Gm39202	0	0	0	0	0	0
Ttc29	0	0	0	0	0	0
Pou4f2	0	0	0	0	0	0
Rbmxl1	4881	2928	3405	6778	4655	4394
Slc10a7	1093	783	957	1453	692	676
Gm39203	0	1	0	0	0	1
Lsm6	3235	2496	2585	4788	4816	3238
Gm39204	0	0	0	0	0	0
Gm22044	0	0	0	0	0	0
Zfp827	70	106	81	30	23	21
Gm30271	1	0	0	0	0	0
1700011L22Rik	0	0	0	0	0	1
Gm30329	8	6	9	6	2	6
Mmaa	507	357	441	471	384	298
Gm4890	48	40	35	58	53	23
Smad1	451	461	510	464	172	258
Gm51578	0	0	0	0	0	0
Gm39205	0	0	0	0	0	0
Gm57527	0	0	0	0	0	0
Gm51579	8	10	7	6	1	1
Otud4	3129	2511	2859	3242	991	1522
Abce1	7757	4650	5668	10671	4299	4539
Anapc10	984	433	601	892	712	677
Gm30494	4	0	1	3	3	0
Hhip	1	0	0	0	0	1
Gm39206	0	0	0	0	0	0
Gm53441	0	0	0	0	0	0
Gm39208	2	3	0	2	0	1
Gm30605	63	62	50	35	24	21
Gypa	2977	513	1862	3738	3437	2255
4930505O20Rik	0	0	0	0	0	0
Gm39209	0	0	0	0	0	0
Gm46044	0	0	0	0	0	0
Frem3	2	0	1	1	3	2
Smarca5	9039	6756	7432	13577	6197	6334
Gab1	353	190	398	381	177	192
Gm51580	0	0	0	0	0	0
Gm31223	31	9	28	55	14	26
Usp38	2018	1639	1961	2757	1123	1231
Gm9725	0	0	1	1	0	0
Gm51582	1	0	1	1	1	0
Inpp4b	318	328	330	898	620	489
Gm53442	0	0	0	0	0	0
Gm25267	0	0	0	0	0	0
Gm38590	0	0	0	0	0	0
Il15	525	289	413	310	278	260
Gm25138	0	1	0	0	1	0
Zfp330	1802	1480	1414	2453	1340	1211
Gm31545	0	0	0	0	0	0
Rnf150	337	249	458	28	27	17
Gm53443	1	0	0	0	0	1
Tbc1d9	1915	1266	2658	244	131	204
Gm53444	1	0	1	6	1	1
Gm42027	0	1	0	0	0	0
Ucp1	0	1	1	0	2	0
Elmod2	964	518	765	1031	444	544
Gm32327	0	0	0	0	0	1
Mgat4d	0	0	0	0	0	0
Gm32377	0	0	0	0	0	0
Clgn	24	8	18	52	70	48
Scoc	1077	492	722	1423	904	825
Or10k2	0	0	0	0	0	0
Ndufb7	5085	3504	3939	6772	9631	5734
Tecr	3947	3834	3820	7026	6093	4555
D830024N08Rik	10	6	13	11	11	10
Gm51541	11	4	11	7	1	10
Gm42029	7	5	4	4	12	6
Dnajb1	4710	2759	3410	5721	3789	3282
Gipc1	1904	1285	1618	2808	2368	1521
Pkn1	8901	7098	9272	8225	4422	5358
Ptger1	26	16	25	20	16	24
Ddx39a	7445	4137	5126	13850	10878	7875
Adgre5	18657	16715	21283	8672	4075	5909
Mir1668	0	0	0	0	0	0
Gm46046	31	16	17	17	36	12
Gm42030	0	0	0	0	0	0
Gm51542	0	0	0	1	0	0
Gm26721	0	0	0	0	1	0
Adgrl1	359	595	461	290	149	295
Gm10644	10	8	16	5	7	4
Asf1b	2126	1392	1806	4938	2678	2558
Prkaca	1649	1679	1675	2074	1404	1102
Samd1	1878	1845	1845	2522	1780	1571
1700067K01Rik	13	3	12	8	8	12
Mir8111	0	0	0	0	0	0
Misp3	9	22	6	14	28	9
Mir1199	0	0	0	0	0	0
Palm3	1	4	1	6	8	4
Gm53445	35	83	26	52	31	49
Il27ra	638	1202	693	970	726	546
Rln3	34	70	37	10	19	4
Rfx1	880	1004	1003	857	465	662
Gm10643	63	40	44	68	46	34
Mir709	1	1	0	0	0	0
Dcaf15	1514	1567	1411	2460	1796	1446
Gm39210	12	14	20	12	3	17
Podnl1	324	906	417	647	400	503
Cc2d1a	846	1022	958	954	366	519
Brme1	23	34	25	38	23	16
Nanos3	12	9	12	14	19	4
Mir181d	0	0	0	0	0	0
Mir181c	0	0	0	0	0	0
Gm26887	32	17	24	7	16	9
Mir23a	3	4	0	1	1	0
Mir27a	1	1	2	0	1	0
Mir24-2	3	11	10	6	4	6
Mir3074-2	0	0	0	0	0	0
Zswim4	701	603	766	600	338	364
D8Ertd738e	3762	3027	3303	4572	6097	3398
Mri1	962	981	887	1762	1106	650
Yju2b	400	346	340	463	343	305
Cacna1a	48	66	40	57	59	38
Gm23626	0	0	0	0	0	0
Gm32854	1	0	0	0	5	0
Gm16183	0	0	0	0	0	0
Gm39212	9	3	10	8	10	3
Gm39211	0	0	0	0	0	0
Ier2	3693	3326	3378	4343	4821	2550
Gm26664	52	21	18	37	50	28
Nacc1	3614	3842	3735	3762	1478	2105
Trmt1	1842	2028	1715	2357	1259	1029
Lyl1	3140	2957	2835	4070	3804	2269
Nfix	1609	1561	1560	1615	743	974
G430095P16Rik	291	181	219	302	315	190
Dand5	199	134	173	214	212	125
Gadd45gip1	2273	1835	1646	3499	3547	1918
Rad23a	2693	2215	2552	4286	2977	2161
Calr	37269	29166	34301	57869	38145	36804
1700122E12Rik	9	8	5	17	6	11
Farsa	3279	2960	2821	5807	3422	2663
Mir7069	0	0	0	0	0	0
Syce2	1451	1007	1021	2249	1972	1361
Gcdh	1259	950	1013	1815	1100	869
Gm39213	6	6	5	5	3	4
Klf1	2910	2358	2372	4725	2661	2277
Dnase2a	1825	1494	2123	2316	1948	1354
Mast1	15	27	33	12	12	8
Gm38426	128	123	129	152	172	113
Rtbdn	0	0	0	0	0	0
Rnaseh2a	2932	2077	2201	4494	4139	2286
Prdx2	19328	9007	13903	24502	26826	17578
Junb	6604	5280	7678	6670	4654	2990
Hook2	260	305	294	359	213	147
Best2	0	1	1	3	0	0
Get3	2411	1605	2157	3493	2739	1972
Trir	4782	4196	4104	5855	6987	4571
Tnpo2	2380	1986	2321	2812	1363	1555
Gm25506	0	0	0	0	0	0
A230103J11Rik	3	2	1	3	2	2
Fbxw9	190	158	169	279	169	121
Mir7070	0	0	0	0	0	0
Gng14	1	1	2	0	3	0
Dhps	1253	861	948	1893	1675	1080
Wdr83	724	768	730	1022	977	662
Wdr83os	1726	1810	1579	2520	2857	1522
Man2b1	13474	11743	17492	11187	10567	8402
Zfp791	22	13	12	1	1	2
Gm42031	0	1	0	1	2	0
Cks1brt	0	1	1	0	1	2
Gm33296	0	0	0	0	0	0
Or7c19	0	0	0	0	0	0
Vps35	12242	4609	8434	12369	5822	6728
Orc6	2481	1318	1719	3995	3780	2574
Gm22336	0	0	0	0	0	0
Mylk3	781	386	569	1859	1219	982
4921524J17Rik	892	613	650	994	939	595
Gm53446	0	0	0	0	0	0
Gpt2	111	104	113	130	49	53
Dnaja2	6048	5305	5333	8359	4146	4249
Gm51583	0	0	0	0	0	0
Gm53447	0	0	0	0	0	0
Neto2	227	100	153	274	192	165
Mir8109	0	0	0	1	0	1
Itfg1	2904	1741	2426	3233	1869	1707
Gm39214	1	0	1	3	0	0
Phkb	1450	1007	1384	1838	884	878
Gm33632	0	0	0	0	3	0
Gm33577	0	0	0	0	0	0
Gm33687	0	0	0	0	0	0
Abcc12	0	0	0	0	0	0
Lonp2	3499	2303	2767	4243	3052	2284
Gm22305	0	0	0	0	0	0
Siah1a	796	466	585	768	647	519
Gm10638	10	13	5	6	10	2
Gm39215	0	0	0	2	0	0
N4bp1	3118	2322	3199	3057	1036	1900
Gm33877	17	12	15	7	0	3
Gm33391	2	0	0	0	0	0
Gm27246	0	0	0	0	0	0
Gm34025	0	0	0	0	0	0
Gm10637	0	0	0	0	0	0
4930535O05Rik	0	0	0	0	0	0
Gm19872	0	0	0	0	0	0
Cbln1	48	41	82	1	1	2
Gm2694	5	2	7	0	0	0
4933402J07Rik	0	0	0	0	0	0
1700096P03Rik	0	0	0	0	0	0
Zfp423	0	0	1	3	4	0
Gm34412	0	0	0	0	0	0
Gm42032	0	0	0	0	0	0
Gm39217	0	0	0	0	0	0
Gm2716	0	0	0	1	0	0
Cnep1r1	1509	826	1054	1943	1200	981
Heatr3	2037	1911	1820	3599	1579	1261
Mir7071	0	0	0	0	0	0
Tent4b	1964	1537	1797	2211	824	1176
Adcy7	6518	5489	6734	4639	1603	2837
Brd7	3990	2968	3233	5263	3002	2806
Gm34751	0	0	0	0	0	0
Gm39218	0	0	0	0	0	0
Gm34846	0	0	0	0	0	0
Gm35076	0	0	0	0	0	0
Gm35162	0	0	0	0	0	0
Nkd1	4	9	8	4	3	3
Snx20	3086	2269	2989	3469	3770	2133
Nod2	342	254	533	143	94	132
Cyld	3137	2349	2968	3826	2057	2151
Gm42034	0	0	0	0	0	0
Mir8110	0	0	0	0	0	0
Sall1	0	0	0	0	0	0
Gm3134	0	0	0	0	0	0
Gm35358	0	0	0	0	0	0
Gm35305	0	0	0	0	0	0
Gm6625	64	47	56	64	91	63
Gm35542	0	0	0	0	0	0
Gm35593	0	0	0	0	0	0
Gm26331	0	0	0	0	0	0
Gm24212	0	0	0	0	0	0
Tox3	7	7	9	9	14	8
Gm39219	0	0	0	0	0	0
Gm46048	0	0	0	0	0	0
Gm35797	0	0	0	0	0	0
Gm39220	0	0	0	0	0	0
Gm35850	0	0	0	0	0	0
Gm35963	0	0	0	0	0	0
Gm19935	1	0	0	1	0	1
Chd9	2023	1302	1980	935	297	484
Gm6658	20	12	22	18	23	16
Gm39221	4	5	3	2	5	4
Gm22428	0	0	0	0	0	0
Rbl2	3598	3003	3440	3923	1844	2005
Aktip	664	446	515	685	802	513
Gm36243	0	0	0	0	0	0
Rpgrip1l	378	183	320	539	223	261
Gm36163	0	0	0	0	0	0
Fto	1753	1697	1709	2267	856	913
4831440D22Rik	0	0	0	0	0	0
LOC118567558	4	26	2	1	2	0
Gm36325	0	0	0	0	0	0
Irx3os	0	2	1	0	0	0
Gm36380	0	0	0	0	0	0
Gm39222	0	0	0	0	0	0
Irx3	24	100	5	11	0	3
Gm39223	0	4	1	0	0	0
Gm36670	1	0	0	0	0	0
Gm36843	0	0	0	0	0	0
Gm28516	0	1	0	0	0	0
Gm24254	0	0	0	0	0	0
Crnde	43	30	30	99	54	62
Irx5	1	0	0	0	0	1
Irx6	0	0	0	0	0	0
Mmp2	13	20	10	4	2	0
Lpcat2	2445	1453	2622	2568	3156	1912
Capns2	14	8	10	5	9	12
Slc6a2	0	0	0	0	1	0
Ces1a	0	0	0	0	0	0
Ces1b	0	0	0	0	0	0
Ces1c	0	0	0	0	0	0
Ces1d	85	36	30	27	98	18
Ces1e	0	0	0	0	0	0
Ces1f	0	0	0	0	0	0
Ces1g	1	2	0	0	0	0
Ces1h	0	0	0	0	0	0
Gm30132	0	0	0	0	0	0
Ces5a	0	0	0	0	0	0
Gm26843	0	0	0	0	0	0
Gm30606	0	0	0	0	0	0
Gm39224	0	0	0	0	0	0
Gnao1	2	1	2	3	0	1
4930488L21Rik	0	0	0	0	0	0
Gm53411	0	0	0	0	0	0
Amfr	7457	5707	6585	9478	5853	4395
Nudt21	3577	2698	2917	5424	5257	3294
Ogfod1	920	833	929	1190	377	492
Bbs2	219	170	223	290	119	144
Gm39226	0	0	1	0	2	1
Mt4	0	0	0	0	0	0
Mt3	1	0	0	12	41	20
Gm39227	0	0	0	0	0	1
Mt2	1427	1528	1110	2918	2012	1195
Mt1	1628	1963	1472	3119	2335	1355
LOC118567560	0	1	2	0	0	0
Nup93	3203	2125	2387	5368	2928	2655
Mir138-2	0	0	0	0	0	0
Slc12a3	6	3	7	6	2	7
Gm15889	0	1	3	0	0	0
Herpud1	3407	2966	3192	4367	2718	2728
9330175E14Rik	28	17	27	43	11	29
Nlrc5	2331	1993	2880	2540	620	1865
Gm51584	1	0	0	0	0	0
Mir7072	1	0	0	0	0	0
Cpne2	2069	1868	2048	3893	2148	2222
Gm38555	0	0	0	0	0	1
Psme3ip1	2988	2363	2457	3480	3091	2307
Gm57522	6	0	2	6	0	1
Rspry1	1849	1372	1587	2362	1005	1149
Arl2bp	2700	2283	2248	3779	3680	2365
Pllp	0	0	0	0	0	0
Gm53412	0	0	0	0	0	0
n-TLcag5	0	0	0	0	0	0
n-TLcag4	0	0	0	0	2	0
Ccl22	62	81	82	28	103	17
Cx3cl1	35	52	22	6	8	2
Gm51543	0	1	0	0	1	0
1700121C10Rik	0	0	0	0	0	1
Ccl17	41	52	26	24	40	20
Ciapin1	1675	1308	1482	3058	2550	1645
Coq9	1939	1231	1535	2565	1646	1158
Polr2c	2692	1750	2084	4128	3870	2338
Dok4	58	46	59	50	65	33
Ccdc102a	475	495	471	159	108	119
Adgrg5	685	1089	690	238	88	165
Gm30968	4	4	5	13	6	8
Adgrg1	3621	5438	3668	2587	1120	1074
Gm51544	9	13	14	6	6	7
Adgrg3	1496	1448	1503	2798	1148	1678
Drc7	65	79	60	37	12	17
Katnb1	705	778	756	1109	552	534
Kifc3	379	248	411	176	55	97
Gm31224	0	0	0	0	0	0
Gm31036	0	0	2	1	0	0
Gm31277	0	0	0	0	0	0
Cngb1	49	51	51	34	45	17
Spmip8	5	1	5	2	2	0
Zfp319	461	505	503	334	126	228
Usb1	1418	1026	1318	2311	1435	1223
Mmp15	6	20	15	2	6	4
Cfap20	1050	725	827	1562	1034	853
Csnk2a2	1953	1965	1904	2327	1192	1202
4933406B17Rik	0	0	0	0	0	0
Ccdc113	0	0	0	0	0	0
Prss54	0	0	0	0	0	0
Gins3	592	426	454	1002	516	492
Gm39230	5	3	4	5	1	1
Gm42037	0	0	0	0	0	0
Ndrg4	1	4	3	4	3	6
Gm51585	0	0	0	0	0	0
Setd6	591	535	504	896	689	492
Cnot1	9392	6006	8334	9409	2735	4457
Gm26493	4	0	1	2	0	1
Mir7073	0	0	0	0	0	0
Gm26265	0	0	0	2	0	0
4930513N10Rik	41	52	40	56	17	24
Sap18b	34	28	24	40	54	40
Gm31805	2	1	0	3	0	2
Slc38a7	630	559	760	483	174	178
Got2	5638	5375	5627	10112	3772	4257
Gm51586	0	0	0	1	0	1
Gm31892	0	0	0	0	0	0
Gm32005	0	0	0	0	0	0
Gm22780	0	0	0	0	0	0
Gm32122	0	0	0	0	0	0
Gm25160	0	0	0	0	0	0
Gm39231	0	0	0	0	0	0
Gm23494	0	0	0	0	0	0
Gm15679	0	0	0	0	0	0
Cdh8	0	0	0	0	0	0
Gm24693	0	0	0	0	0	0
A330008L17Rik	0	0	0	0	0	0
Gm39232	0	0	0	0	0	0
Gm32423	0	0	0	0	0	0
Gm32477	0	0	0	0	0	0
Gm46070	0	0	0	0	0	0
Gm39233	0	0	0	0	0	0
Cdh11	2	4	4	1	3	1
Gm32531	0	0	0	0	0	0
Gm39234	0	0	0	0	0	0
1600027J07Rik	0	0	0	0	0	0
Gm32589	0	0	0	0	0	0
Gm32642	0	0	0	0	0	0
4933400L20Rik	0	0	0	0	0	0
Gm39235	0	0	0	0	0	0
Gm53448	0	0	0	0	0	0
Gm32728	0	0	0	0	0	0
Gm53449	0	0	0	0	0	0
Gm39236	0	0	0	0	0	0
Gm53450	0	0	0	0	0	0
Gm29682	0	0	0	0	0	0
Cdh5	24	26	43	11	9	5
Bean1	1	0	0	1	0	0
Gm10631	0	0	0	0	0	0
Gm45750	0	0	0	0	0	0
Tk2	1475	1334	1645	1484	1355	787
Cklf	1253	604	913	1300	1790	1320
Cmtm2a	0	0	0	0	0	0
Cmtm1	0	0	0	0	0	0
Gm45710	0	0	0	0	1	0
Cmtm2b	0	0	1	0	0	0
Cmtm3	1618	1220	1625	780	511	490
Cmtm4	418	309	534	174	125	123
Dync1li2	2044	1562	1903	2135	1298	1279
Terb1	1	1	0	0	0	1
Gm22148	0	0	0	0	0	0
Nae1	2178	1074	1470	2505	1890	1649
Car7	18	21	17	26	13	8
Pdp2	771	658	635	875	491	378
Cdh16	0	1	0	0	0	0
Rrad	276	388	348	212	211	119
Gm33023	4	4	2	0	1	1
Ciao2b	1665	956	1162	1542	1948	1104
1700082M22Rik	4	6	0	2	2	0
Ces2a	0	0	0	0	0	0
4932416K20Rik	0	0	0	0	0	0
Ces2b	2	0	3	6	1	0
Ces2c	6	6	5	9	8	5
Gm33218	0	0	0	0	0	0
Ces2d-ps	0	3	2	0	1	2
Gm33141	0	0	0	0	0	0
Ces2e	10	3	0	14	5	8
Ces2f	1	0	0	0	0	0
Ces2g	6205	4380	4548	9699	3869	3413
Ces2h	0	0	0	0	0	0
Ces3a	0	0	0	0	0	0
Ces3b	0	0	0	0	0	0
Ces4a	0	0	0	0	0	0
Cbfb	6968	5101	5817	7279	3733	4297
Gm22063	4	5	5	1	3	1
AI225912	45	32	40	25	9	23
Phaf1	1076	914	1051	1522	720	754
B3gnt9	35	42	22	43	16	14
Tradd	1341	1194	1170	1764	1577	972
Fbxl8	285	397	274	371	309	214
Hsf4	38	96	47	10	9	9
Nol3	5	11	5	7	4	7
Matcap1	85	104	94	100	42	51
LOC102636360	55	59	38	51	36	22
Exoc3l	41	42	47	40	21	31
E2f4	4178	3170	3739	7742	3669	3645
Elmo3	44	63	71	94	42	71
Mir328	1	0	0	0	0	1
Fbxl9	71	74	97	174	82	80
Tmem208	2199	1312	1728	2742	3814	2118
Fhod1	1471	1374	1720	808	405	640
Gm46049	2	0	0	1	0	1
Slc9a5	33	34	44	43	14	40
Plekhg4	3	4	4	22	5	12
Kctd19	4	3	5	0	0	0
Lrrc36	51	19	32	85	73	57
Tppp3	6153	1808	4885	996	1269	1101
Zdhhc1	144	129	134	138	55	55
Hsd11b2	37	21	19	37	20	6
Atp6v0d1	3763	3242	4017	6113	4919	3463
Gm38250	47	37	26	42	45	19
Agrp	0	1	1	3	6	3
Gm45855	15	35	27	49	39	21
Ripor1	3039	3553	2797	2346	794	1240
Mir1966	0	0	0	0	0	0
Gm5914	41	37	31	59	79	40
Ctcf	6553	4296	5101	7933	3510	4346
Gm5915	19	17	13	20	48	25
Gm33578	7	0	1	4	9	1
Carmil2	433	686	490	672	453	585
Acd	958	1079	976	1569	901	734
Pard6a	295	236	257	488	451	247
Enkd1	366	313	296	707	520	354
4933405L10Rik	0	1	0	0	3	0
Gfod2	208	213	147	322	160	140
Ranbp10	1926	1429	1831	2342	951	1219
Tsnaxip1	1	1	0	0	1	0
Cenpt	473	433	473	986	565	610
Thap11	1601	1399	1504	2223	1463	1077
Nutf2	2725	1693	1940	3262	2194	1818
Edc4	2040	2022	2071	2137	851	1151
Nrn1l	2	4	5	5	1	5
Pskh1	1018	989	979	1080	502	435
Ctrl	11	55	15	22	13	18
Psmb10	4798	4645	4681	10041	6470	5285
Lcat	10	18	19	28	8	14
Slc12a4	681	542	725	852	373	422
Mir7074	0	0	0	0	0	0
Gm45752	0	1	2	1	0	0
Dpep3	2	3	4	3	0	4
Dpep2	294	175	342	234	77	90
Gm22972	8	6	5	1	1	2
Ddx28	916	864	779	1253	713	578
Dus2	702	421	523	1066	698	449
Nfatc3	4460	4059	4229	3915	1508	2134
Esrp2	2	1	1	2	1	1
1810019D21Rik	2	1	2	4	0	0
Pla2g15	2779	2512	3740	1567	930	753
Slc7a6	809	673	628	1295	422	546
Slc7a6os	1078	858	837	1572	1319	898
Prmt7	2889	1807	1860	4198	2615	1761
Smpd3	26	22	12	28	85	61
4930506A18Rik	0	0	0	0	0	0
Gm39238	0	0	0	0	0	0
Gm34026	0	0	0	0	0	0
Zfp90	390	349	437	208	139	116
Gm51545	0	0	0	0	0	0
Cdh3	0	1	0	0	0	1
1110028F18Rik	0	0	0	0	0	0
Gm39239	0	0	0	0	0	0
Cdh1	319	343	349	380	149	118
Tango6	471	441	417	556	328	264
Gm34197	1	1	2	2	3	2
Gm53451	7	19	10	7	3	3
Has3	1	1	1	0	0	1
Derpc	0	0	0	0	0	0
Chtf8	0	0	0	0	0	0
Utp4	2064	1630	1609	3424	1194	1119
Sntb2	464	248	444	602	226	318
Gm22085	0	0	0	0	0	0
Gm16208	0	0	1	0	0	0
Vps4a	2805	1868	2133	3204	2186	1987
Pdf	1470	1050	1004	1862	1098	884
Cog8	1059	1026	1101	1563	820	684
Nip7	3244	1988	2106	3967	3350	2176
Tmed6	0	0	0	0	0	0
Terf2	1424	1280	1300	2008	1169	1032
Gm50601	94	144	95	52	43	50
Mir7075	0	0	0	0	0	0
Gm39240	0	0	0	0	0	0
Cyb5b	3708	2907	3226	4816	2972	2543
4930517G24Rik	0	0	0	0	0	0
Nfat5	1348	841	1239	587	227	492
Gm51546	3	0	2	1	0	0
Nqo1	1123	577	683	1326	1108	767
Nob1	1726	1946	1551	2767	1485	1131
Wwp2	2922	3124	3250	3421	2073	2124
Gm39241	0	0	0	0	0	0
Gm51547	1	0	0	0	1	0
Mir140	0	1	1	3	1	1
Psmd7	6674	5088	4923	9849	6998	5028
Gm8940	1	1	0	1	1	3
Gm42040	0	0	0	0	0	0
Gm39242	0	0	0	0	0	0
Zfhx3	388	409	433	142	207	181
Gm34675	0	0	0	0	0	0
Gm51549	0	0	0	0	0	0
Gm39243	0	0	0	0	0	0
Gm42041	0	0	0	0	0	0
Gm39244	0	0	0	0	0	0
Lncbate1	0	0	0	0	0	0
Gm51548	0	0	0	0	0	0
Gm42043	0	0	0	0	0	0
Mir3108	0	0	0	0	0	0
D030068K23Rik	0	0	0	0	0	0
4922502B01Rik	0	0	0	0	0	0
Gm1943	3	0	5	3	0	0
Gm53452	0	0	0	0	0	0
Pmfbp1	0	0	0	1	0	1
Gm35145	0	0	1	1	0	0
Gm39246	0	0	0	0	0	0
Dhx38	3666	3139	3926	3910	1519	2415
Txnl4b	462	422	452	862	672	490
Hp	21789	10846	20515	43689	30833	27071
Gm39247	0	0	0	0	0	0
